cod;f_aquis;PESO;PESO_FINAL;RENDA_TOTAL;Região;UCKey;IndKey;COD_INFORMANTE;FATOR_ANUALIZACAO;Codigo;VALOR_MES;Valor_ANO;Ded_IR;Modalidade1;Modalidade2;DIRPF;Modelo;Faixa_BC;Faixa_BC_inst;EDU_Ded_IR_UC;Ben_trib_Edu;Gast_Trib;Centil;Decil;Quintil;S_VALOR_MES;S_Valor_ANO;S_Ded_IR;S_Gast_Trib
4900301;3;742,17124742;908,96640188;23695,81;5;1530033157081;153003315708104;4;1;49003;1048,78;12585,36;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;5;5; 7.123,00 ; 1.958,83 ; 979,41 ;93;10;5; 953.305,78 ; 11.439.669,40 ; 3.237.283,84 ; 890.253,06 
4901001;5;742,17124742;908,96640188;23695,81;5;1530033157081;153003315708104;4;1;49010;388,51;4662,12;3561,50;Especialização;Educação Superior;1;1;5;5; 7.123,00 ; 1.958,83 ; 979,41 ;93;10;5; 353.142,54 ; 4.237.710,44 ; 3.237.283,84 ; 890.253,06 
4900801;1;742,17124742;908,96640188;5520,57;5;1530033157091;153003315709101;1;1;49008;582,73;6992,76;3561,50;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;75;8;4; 529.681,99 ; 6.356.183,90 ; 3.237.283,84 ; -   
4900301;1;742,17124742;908,96640188;74617,24;5;1530033157101;153003315710102;2;1;49003;1011,48;12137,76;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;5;5; 10.684,50 ; 2.938,24 ; 979,41 ;100;10;5; 919.401,34 ; 11.032.816,03 ; 3.237.283,84 ; 890.253,06 
4900901;1;742,17124742;908,96640188;74617,24;5;1530033157101;153003315710103;3;1;49009;386,13;4633,56;3561,50;Ensino Superior;Educação Superior;1;1;5;5; 10.684,50 ; 2.938,24 ; 979,41 ;100;10;5; 350.979,20 ; 4.211.750,36 ; 3.237.283,84 ; 890.253,06 
4900901;1;742,17124742;908,96640188;74617,24;5;1530033157101;153003315710105;5;1;49009;386,13;4633,56;3561,50;Ensino Superior;Educação Superior;1;1;5;5; 10.684,50 ; 2.938,24 ; 979,41 ;100;10;5; 350.979,20 ; 4.211.750,36 ; 3.237.283,84 ; 890.253,06 
4900901;1;1274,30962343;1560,69726134;36012,71;5;1530033636021;153003363602102;2;1;49009;232,59;2791,11;2791,11;Ensino Superior;Educação Superior;1;1;5;5; 2.791,11 ; 767,56 ; 767,56 ;100;10;5; 363.006,48 ; 4.356.077,73 ; 4.356.077,73 ; 1.197.921,38 
4901001;1;1274,30962343;1560,69726134;14710,94;5;1530033636071;153003363607102;2;1;49010;39,42;473,06;473,06;Especialização;Educação Superior;1;0;;; -   ; -   ; -   ;98;10;5; 61.525,29 ; 738.303,45 ; 738.303,45 ; -   
4900901;1;1274,30962343;1560,69726134;8693,76;5;1530033636081;153003363608101;1;1;49009;810,54;9726,48;3561,50;Ensino Superior;Educação Superior;1;1;;; -   ; -   ; -   ;94;10;5; 1.265.007,56 ; 15.180.090,70 ; 5.558.423,30 ; -   
4901001;1;1274,30962343;1560,69726134;8693,76;5;1530033636081;153003363608101;1;1;49010;41,79;501,50;501,50;Especialização;Educação Superior;1;1;;; -   ; -   ; -   ;94;10;5; 65.224,14 ; 782.689,68 ; 782.689,68 ; -   
4900101;1;1274,30962343;1560,69726134;11682,60;5;1530033636091;153003363609101;1;1;49001;533,29;6399,42;3561,50;Creche;Educação infantil;1;1;4;5; 7.439,94 ; 1.744,44 ; 835,06 ;82;9;5; 832.296,44 ; 9.987.557,27 ; 5.558.423,30 ; 1.303.279,30 
4900201;1;1274,30962343;1560,69726134;11682,60;5;1530033636091;153003363609101;1;1;49002;161,60;1939,22;1939,22;Pré-escola;Educação infantil;1;1;4;5; 7.439,94 ; 1.744,44 ; 454,69 ;82;9;5; 252.211,28 ; 3.026.535,34 ; 3.026.535,34 ; 709.629,45 
4900301;1;1274,30962343;1560,69726134;11682,60;5;1530033636091;153003363609101;1;1;49003;161,60;1939,22;1939,22;Ensino Fundamental regular;Ensino Fundamental;1;1;4;5; 7.439,94 ; 1.744,44 ; 454,69 ;82;9;5; 252.211,28 ; 3.026.535,34 ; 3.026.535,34 ; 709.629,45 
4900301;1;694,33854167;850,38380037;22185,94;5;1530034023081;153003402308101;1;1;49003;1617,22;19406,64;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;5;5; 3.561,50 ; 979,41 ; 979,41 ;99;10;5; 1.375.257,69 ; 16.503.092,28 ; 3.028.641,91 ; 832.876,52 
4901001;1;694,33854167;850,38380037;8266,04;5;1530034023091;153003402309102;2;1;49010;775,69;9308,28;3561,50;Especialização;Educação Superior;1;0;;; -   ; -   ; -   ;92;10;5; 659.634,21 ; 7.915.610,52 ; 3.028.641,91 ; -   
4900201;1;694,33854167;850,38380037;32677,20;5;1530034023111;153003402311102;2;1;49002;859,53;10314,36;3561,50;Pré-escola;Educação infantil;1;1;5;5; 7.123,00 ; 1.958,83 ; 979,41 ;98;10;5; 730.930,39 ; 8.771.164,66 ; 3.028.641,91 ; 832.876,52 
4900301;1;694,33854167;850,38380037;32677,20;5;1530034023111;153003402311102;2;1;49003;1415,70;16988,40;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;5;5; 7.123,00 ; 1.958,83 ; 979,41 ;98;10;5; 1.203.888,35 ; 14.446.660,15 ; 3.028.641,91 ; 832.876,52 
4900201;1;621,71923315;761,44406874;8051,53;5;1530034172041;153003417204101;1;1;49002;250,86;3010,32;3010,32;Pré-escola;Educação infantil;1;1;2;3; 6.571,82 ; 873,39 ; 400,07 ;72;8;4; 191.015,86 ; 2.292.190,31 ; 2.292.190,31 ; 304.628,91 
4900301;1;621,71923315;761,44406874;8051,53;5;1530034172041;153003417204101;1;1;49003;849,42;10193,04;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;2;3; 6.571,82 ; 873,39 ; 473,32 ;72;8;4; 646.785,82 ; 7.761.429,85 ; 2.711.883,05 ; 360.405,49 
4900901;1;574,86205056;704,05622892;18250,08;5;1530034389021;153003438902102;2;1;49009;1715,99;20591,88;3561,50;Ensino Superior;Educação Superior;1;1;5;5; 3.561,50 ; 979,41 ; 979,41 ;98;10;5; 1.208.153,45 ; 14.497.841,38 ; 2.507.496,26 ; 689.561,47 
4900301;3;574,86205056;704,05622892;23482,55;5;1530034389061;153003438906103;3;1;49003;1232,64;14791,70;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;5;5; 5.421,50 ; 1.490,91 ; 979,41 ;98;10;5; 867.849,04 ; 10.414.188,52 ; 2.507.496,26 ; 689.561,47 
4900501;3;574,86205056;704,05622892;23482,55;5;1530034389061;153003438906103;3;1;49005;155,00;1860,00;1860,00;Ensino Médio regular;Ensino Médio;1;1;5;5; 5.421,50 ; 1.490,91 ; 511,50 ;98;10;5; 109.128,72 ; 1.309.544,59 ; 1.309.544,59 ; 360.124,76 
4900501;3;574,86205056;704,05622892;21188,26;5;1530034389101;153003438910104;4;1;49005;285,87;3430,48;3430,48;Ensino Médio regular;Ensino Médio;1;1;5;5; 6.991,98 ; 1.922,79 ; 943,38 ;95;10;5; 201.270,90 ; 2.415.250,81 ; 2.415.250,81 ; 664.193,97 
4900501;3;574,86205056;704,05622892;21188,26;5;1530034389101;153003438910104;4;1;49005;1369,78;16437,40;3561,50;Ensino Médio regular;Ensino Médio;1;1;5;5; 6.991,98 ; 1.922,79 ; 979,41 ;95;10;5; 964.404,49 ; 11.572.853,86 ; 2.507.496,26 ; 689.561,47 
4900301;4;574,86205056;704,05622892;8902,31;5;1530034389111;153003438911101;1;1;49003;2230,11;26761,32;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;0;;; -   ; -   ; -   ;97;10;5; 1.570.122,84 ; 18.841.474,04 ; 2.507.496,26 ; -   
4900301;1;574,86205056;704,05622892;14510,37;5;1530034389131;153003438913101;1;1;49003;1260,50;15126,00;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;5;5; 3.561,50 ; 979,41 ; 979,41 ;93;10;5; 887.462,88 ; 10.649.554,52 ; 2.507.496,26 ; 689.561,47 
4900301;1;665,04864025;814,51130275;89908,89;5;1530034680011;153003468001101;1;1;49003;1553,09;18637,08;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;5;5; 3.561,50 ; 979,41 ; 979,41 ;100;10;5; 1.265.009,36 ; 15.180.112,31 ; 2.900.882,00 ; 797.742,55 
4900901;1;665,04864025;814,51130275;4724,44;5;1530034680051;153003468005104;4;1;49009;125,59;1507,12;1507,12;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;39;4;2; 102.297,19 ; 1.227.566,27 ; 1.227.566,27 ; -   
4900901;1;665,04864025;814,51130275;39334,87;5;1530034680061;153003468006101;1;1;49009;242,77;2913,24;2913,24;Ensino Superior;Educação Superior;1;1;5;5; 12.417,86 ; 3.414,91 ; 801,14 ;98;10;5; 197.738,91 ; 2.372.866,91 ; 2.372.866,91 ; 652.538,40 
4900901;1;665,04864025;814,51130275;39334,87;5;1530034680061;153003468006104;4;1;49009;223,35;2680,20;2680,20;Ensino Superior;Educação Superior;1;1;5;5; 12.417,86 ; 3.414,91 ; 737,06 ;98;10;5; 181.921,10 ; 2.183.053,19 ; 2.183.053,19 ; 600.339,63 
4900901;1;665,04864025;814,51130275;39334,87;5;1530034680061;153003468006105;5;1;49009;271,91;3262,92;3262,92;Ensino Superior;Educação Superior;1;1;5;5; 12.417,86 ; 3.414,91 ; 897,30 ;98;10;5; 221.473,77 ; 2.657.685,22 ; 2.657.685,22 ; 730.863,44 
4901001;1;665,04864025;814,51130275;39334,87;5;1530034680061;153003468006102;2;1;49010;320,46;3845,52;3561,50;Especialização;Educação Superior;1;1;5;5; 12.417,86 ; 3.414,91 ; 979,41 ;98;10;5; 261.018,29 ; 3.132.219,50 ; 2.900.882,00 ; 797.742,55 
4900901;1;665,04864025;814,51130275;14283,16;5;1530034680091;153003468009101;1;1;49009;126,31;1515,74;1515,74;Ensino Superior;Educação Superior;1;1;5;5; 5.077,24 ; 1.396,24 ; 416,83 ;97;10;5; 102.882,28 ; 1.234.587,36 ; 1.234.587,36 ; 339.511,52 
4900901;4;665,04864025;814,51130275;14283,16;5;1530034680091;153003468009102;2;1;49009;1616,80;19401,60;3561,50;Ensino Superior;Educação Superior;1;1;5;5; 5.077,24 ; 1.396,24 ; 979,41 ;97;10;5; 1.316.901,87 ; 15.802.822,49 ; 2.900.882,00 ; 797.742,55 
4900201;1;665,04864025;814,51130275;39588,10;5;1530034680111;153003468011101;1;1;49002;1843,36;22120,32;3561,50;Pré-escola;Educação infantil;1;1;5;5; 3.561,50 ; 979,41 ; 979,41 ;99;10;5; 1.501.437,56 ; 18.017.250,66 ; 2.900.882,00 ; 797.742,55 
4900501;1;1576,60897436;1930,93520071;74419,25;5;1530035106131;153003510613103;3;1;49005;1918,93;23027,16;3561,50;Ensino Médio regular;Ensino Médio;1;1;5;5; 7.123,00 ; 1.958,83 ; 979,41 ;100;10;5; 3.705.329,48 ; 44.463.953,82 ; 6.877.025,72 ; 1.891.182,07 
4900501;1;1576,60897436;1930,93520071;74419,25;5;1530035106131;153003510613104;4;1;49005;1918,93;23027,16;3561,50;Ensino Médio regular;Ensino Médio;1;1;5;5; 7.123,00 ; 1.958,83 ; 979,41 ;100;10;5; 3.705.329,48 ; 44.463.953,82 ; 6.877.025,72 ; 1.891.182,07 
4900201;1;942,90392200;1154,81162640;19699,12;5;1530035439081;153003543908101;1;1;49002;2019,93;24239,16;3561,50;Pré-escola;Educação infantil;1;0;;; -   ; -   ; -   ;95;10;5; 2.332.638,65 ; 27.991.663,78 ; 4.112.861,61 ; -   
4900401;1;942,90392200;1154,81162640;20442,26;5;1530035439091;153003543909101;1;1;49004;872,30;10467,60;3561,50;Ensino Fundamental EJA;Ensino Fundamental;1;1;5;5; 3.561,50 ; 979,41 ; 979,41 ;95;10;5; 1.007.342,18 ; 12.088.106,18 ; 4.112.861,61 ; 1.131.036,94 
4900901;1;715,29532703;876,05040205;3665,74;5;1530035466061;153003546606101;1;1;49009;1375,00;16500,00;3561,50;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;39;4;2; 1.204.569,30 ; 14.454.831,63 ; 3.120.053,51 ; -   
4900901;3;715,29532703;876,05040205;3665,74;5;1530035466061;153003546606102;2;1;49009;1375,00;16500,00;3561,50;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;39;4;2; 1.204.569,30 ; 14.454.831,63 ; 3.120.053,51 ; -   
4900801;3;715,29532703;876,05040205;22352,26;5;1530035466071;153003546607104;4;1;49008;193,92;2327,04;2327,04;Ensino Superior;Educação Superior;1;1;5;5; 2.327,04 ; 639,94 ; 639,94 ;88;9;5; 169.883,69 ; 2.038.604,33 ; 2.038.604,33 ; 560.616,19 
4900901;1;715,29532703;876,05040205;6084,31;5;1530035466081;153003546608102;2;1;49009;64,64;775,68;775,68;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;65;7;4; 56.627,90 ; 679.534,78 ; 679.534,78 ; -   
4900901;1;715,29532703;876,05040205;6575,28;5;1530035466091;153003546609103;3;1;49009;2061,40;24736,80;3561,50;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;79;8;4; 1.805.890,30 ; 21.670.683,59 ; 3.120.053,51 ; -   
4900901;1;715,29532703;876,05040205;9645,66;5;1530035466111;153003546611103;3;1;49009;291,20;3494,40;3494,40;Ensino Superior;Educação Superior;1;1;2;2; 3.494,40 ; 262,08 ; 262,08 ;81;9;5; 255.105,88 ; 3.061.270,52 ; 3.061.270,52 ; 229.595,29 
4900301;1;715,29532703;876,05040205;3112,98;5;1530035466131;153003546613103;3;1;49003;824,17;9890,04;3561,50;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;46;5;3; 722.014,46 ; 8.664.173,52 ; 3.120.053,51 ; -   
4901002;1;627,47913462;768,49844726;48973,77;5;1530035512011;153003551201101;1;1;49010;10,64;127,68;127,68;Especialização;Educação Superior;1;1;5;5; 1.629,20 ; 448,03 ; 35,11 ;99;10;5; 8.176,82 ; 98.121,88 ; 98.121,88 ; 26.983,52 
4901001;1;627,47913462;768,49844726;48973,77;5;1530035512011;153003551201102;2;1;49010;125,13;1501,52;1501,52;Especialização;Educação Superior;1;1;5;5; 1.629,20 ; 448,03 ; 412,92 ;99;10;5; 96.159,65 ; 1.153.915,79 ; 1.153.915,79 ; 317.326,84 
4900201;1;627,47913462;768,49844726;41552,04;5;1530035512061;153003551206102;2;1;49002;101,00;1211,96;1211,96;Pré-escola;Educação infantil;1;1;5;5; 1.211,96 ; 333,29 ; 333,29 ;100;10;5; 77.615,78 ; 931.389,38 ; 931.389,38 ; 256.132,08 
4901101;3;627,47913462;768,49844726;30381,14;5;1530035512081;153003551208102;2;1;49011;1287,71;15452,46;3561,50;Mestrado;Educação Superior;1;1;5;5; 3.561,50 ; 979,41 ; 979,41 ;100;10;5; 989.599,29 ; 11.875.191,52 ; 2.737.007,22 ; 752.676,99 
4900301;4;765,00059647;936,92640618;120469,16;5;1530035743021;153003574302102;2;1;49003;1204,21;14450,49;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;5;5; 10.365,08 ; 2.850,40 ; 979,41 ;100;10;5; 1.128.253,81 ; 13.539.045,66 ; 3.336.863,40 ; 917.637,43 
4900501;4;765,00059647;936,92640618;120469,16;5;1530035743021;153003574302102;2;1;49005;461,07;5532,87;3561,50;Ensino Médio regular;Ensino Médio;1;1;5;5; 10.365,08 ; 2.850,40 ; 979,41 ;100;10;5; 431.991,00 ; 5.183.892,00 ; 3.336.863,40 ; 917.637,43 
4900901;4;765,00059647;936,92640618;120469,16;5;1530035743021;153003574302102;2;1;49009;202,23;2426,70;2426,70;Ensino Superior;Educação Superior;1;1;5;5; 10.365,08 ; 2.850,40 ; 667,34 ;100;10;5; 189.469,94 ; 2.273.639,31 ; 2.273.639,31 ; 625.250,81 
4901001;3;765,00059647;936,92640618;120469,16;5;1530035743021;153003574302102;2;1;49010;67,95;815,38;815,38;Especialização;Educação Superior;1;1;5;5; 10.365,08 ; 2.850,40 ; 224,23 ;100;10;5; 63.662,59 ; 763.951,05 ; 763.951,05 ; 210.086,54 
4900301;4;765,00059647;936,92640618;26062,89;5;1530035743091;153003574309101;1;1;49003;1800,43;21605,16;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;5;5; 3.561,50 ; 979,41 ; 979,41 ;100;10;5; 1.686.870,41 ; 20.242.444,91 ; 3.336.863,40 ; 917.637,43 
4900101;1;765,00059647;936,92640618;69627,67;5;1530035743131;153003574313101;1;1;49001;850,00;10200,00;3561,50;Creche;Educação infantil;1;1;5;5; 3.561,50 ; 979,41 ; 979,41 ;100;10;5; 796.387,45 ; 9.556.649,34 ; 3.336.863,40 ; 917.637,43 
4900301;1;423,24668459;518,36690971;8431,55;5;1530036430051;153003643005101;1;1;49003;553,29;6639,48;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;3;4; 3.561,50 ; 671,37 ; 671,37 ;87;9;5; 286.807,23 ; 3.441.686,73 ; 1.846.163,75 ; 348.015,75 
4900301;1;423,24668459;518,36690971;15654,76;5;1530036430061;153003643006101;1;1;49003;258,96;3107,48;3107,48;Ensino Fundamental regular;Ensino Fundamental;1;1;5;5; 10.230,48 ; 2.813,38 ; 854,56 ;89;9;5; 134.234,57 ; 1.610.814,80 ; 1.610.814,80 ; 442.974,07 
4900901;1;423,24668459;518,36690971;15654,76;5;1530036430061;153003643006101;1;1;49009;631,21;7574,52;3561,50;Ensino Superior;Educação Superior;1;1;5;5; 10.230,48 ; 2.813,38 ; 979,41 ;89;9;5; 327.198,38 ; 3.926.380,52 ; 1.846.163,75 ; 507.695,03 
4901001;1;423,24668459;518,36690971;15654,76;5;1530036430061;153003643006101;1;1;49010;466,12;5593,44;3561,50;Especialização;Educação Superior;1;1;5;5; 10.230,48 ; 2.813,38 ; 979,41 ;89;9;5; 241.621,18 ; 2.899.454,21 ; 1.846.163,75 ; 507.695,03 
4900901;1;423,24668459;518,36690971;62425,18;5;1530036430071;153003643007101;1;1;49009;8200,94;98411,28;3561,50;Ensino Superior;Educação Superior;1;1;5;5; 7.123,00 ; 1.958,83 ; 979,41 ;100;10;5; 4.251.095,92 ; 51.013.151,09 ; 1.846.163,75 ; 507.695,03 
4901001;1;423,24668459;518,36690971;62425,18;5;1530036430071;153003643007101;1;1;49010;575,98;6911,76;3561,50;Especialização;Educação Superior;1;1;5;5; 7.123,00 ; 1.958,83 ; 979,41 ;100;10;5; 298.568,97 ; 3.582.827,67 ; 1.846.163,75 ; 507.695,03 
4900901;1;423,24668459;518,36690971;15450,90;5;1530036430091;153003643009101;1;1;49009;242,77;2913,24;2913,24;Ensino Superior;Educação Superior;1;1;3;3; 2.913,24 ; 436,99 ; 436,99 ;91;10;5; 125.843,93 ; 1.510.127,22 ; 1.510.127,22 ; 226.519,08 
4900901;1;423,24668459;518,36690971;17483,98;5;1530036430101;153003643010103;3;1;49009;386,13;4633,56;3561,50;Ensino Superior;Educação Superior;1;1;5;5; 10.684,50 ; 2.938,24 ; 979,41 ;91;10;5; 200.157,01 ; 2.401.884,18 ; 1.846.163,75 ; 507.695,03 
4900901;4;423,24668459;518,36690971;17483,98;5;1530036430101;153003643010104;4;1;49009;1616,80;19401,60;3561,50;Ensino Superior;Educação Superior;1;1;5;5; 10.684,50 ; 2.938,24 ; 979,41 ;91;10;5; 838.095,62 ; 10.057.147,44 ; 1.846.163,75 ; 507.695,03 
4900901;1;423,24668459;518,36690971;17483,98;5;1530036430101;153003643010105;5;1;49009;386,13;4633,56;3561,50;Ensino Superior;Educação Superior;1;1;5;5; 10.684,50 ; 2.938,24 ; 979,41 ;91;10;5; 200.157,01 ; 2.401.884,18 ; 1.846.163,75 ; 507.695,03 
4900101;1;423,24668459;518,36690971;19232,36;5;1530036430111;153003643011101;1;1;49001;873,17;10478,04;3561,50;Creche;Educação infantil;1;1;5;5; 3.561,50 ; 979,41 ; 979,41 ;93;10;5; 452.622,43 ; 5.431.469,21 ; 1.846.163,75 ; 507.695,03 
4900101;1;554,55520340;679,18563220;11271,14;5;1530036568021;153003656802102;2;1;49001;242,69;2912,28;2912,28;Creche;Educação infantil;1;1;5;5; 4.903,11 ; 1.348,36 ; 800,88 ;83;9;5; 164.831,56 ; 1.977.978,73 ; 1.977.978,73 ; 543.944,15 
4900901;1;554,55520340;679,18563220;11271,14;5;1530036568021;153003656802103;3;1;49009;165,90;1990,83;1990,83;Ensino Superior;Educação Superior;1;1;5;5; 4.903,11 ; 1.348,36 ; 547,48 ;83;9;5; 112.678,59 ; 1.352.143,13 ; 1.352.143,13 ; 371.839,36 
4900101;1;554,55520340;679,18563220;3474,49;5;1530036568031;153003656803102;2;1;49001;242,67;2912,04;2912,04;Creche;Educação infantil;0;0;;; -   ; -   ; -   ;25;3;2; 164.817,98 ; 1.977.815,73 ; 1.977.815,73 ; -   
4900301;3;554,55520340;679,18563220;5288,70;5;1530036568111;153003656811102;2;1;49003;622,06;7464,72;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;3;3; 7.123,00 ; 1.068,45 ; 534,23 ;51;6;3; 422.494,21 ; 5.069.930,57 ; 2.418.919,63 ; 362.837,94 
4900901;3;554,55520340;679,18563220;5288,70;5;1530036568111;153003656811102;2;1;49009;809,18;9710,16;3561,50;Ensino Superior;Educação Superior;1;1;3;3; 7.123,00 ; 1.068,45 ; 534,23 ;51;6;3; 549.583,43 ; 6.595.001,16 ; 2.418.919,63 ; 362.837,94 
4900901;3;554,55520340;679,18563220;4239,19;5;1530036568121;153003656812102;2;1;49009;252,87;3034,44;3034,44;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;76;8;4; 171.745,67 ; 2.060.948,05 ; 2.060.948,05 ; -   
4900901;3;528,63577293;647,44108331;5038,06;5;1530036730061;153003673006104;4;1;49009;385,01;4620,12;3561,50;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;43;5;3; 249.271,29 ; 2.991.255,50 ; 2.305.861,42 ; -   
4900201;1;1127,55113636;1380,95635329;23993,96;5;1530037423061;153003742306102;2;1;49002;302,99;3635,88;3561,50;Pré-escola;Educação infantil;1;1;5;5; 4.773,47 ; 1.312,70 ; 979,41 ;99;10;5; 418.415,97 ; 5.020.991,59 ; 4.918.276,05 ; 1.352.525,91 
4901001;1;1127,55113636;1380,95635329;23993,96;5;1530037423061;153003742306101;1;1;49010;101,00;1211,97;1211,97;Especialização;Educação Superior;1;1;5;5; 4.773,47 ; 1.312,70 ; 333,29 ;99;10;5; 139.473,14 ; 1.673.677,67 ; 1.673.677,67 ; 460.261,36 
4900101;1;1127,55113636;1380,95635329;23927,17;5;1530037423071;153003742307101;1;1;49001;1302,85;15634,20;3561,50;Creche;Educação infantil;1;0;;; -   ; -   ; -   ;98;10;5; 1.799.178,98 ; 21.590.147,82 ; 4.918.276,05 ; -   
4900901;1;1127,55113636;1380,95635329;18064,55;5;1530037423081;153003742308102;2;1;49009;1508,22;18098,64;3561,50;Ensino Superior;Educação Superior;1;1;5;5; 3.561,50 ; 979,41 ; 979,41 ;99;10;5; 2.082.785,99 ; 24.993.431,89 ; 4.918.276,05 ; 1.352.525,91 
4900101;1;1127,55113636;1380,95635329;9949,68;5;1530037423091;153003742309101;1;1;49001;555,48;6665,76;3561,50;Creche;Educação infantil;1;1;4;5; 7.274,62 ; 1.909,90 ; 935,05 ;88;9;5; 767.093,64 ; 9.205.123,62 ; 4.918.276,05 ; 1.291.258,37 
4900901;1;1127,55113636;1380,95635329;9949,68;5;1530037423091;153003742309102;2;1;49009;12,64;151,62;151,62;Ensino Superior;Educação Superior;1;1;4;5; 7.274,62 ; 1.909,90 ; 39,81 ;88;9;5; 17.448,38 ; 209.380,60 ; 209.380,60 ; 54.971,39 
4901001;1;1127,55113636;1380,95635329;9949,68;5;1530037423091;153003742309101;1;1;49010;333,55;4002,64;3561,50;Especialização;Educação Superior;1;1;4;5; 7.274,62 ; 1.909,90 ; 935,05 ;88;9;5; 460.622,59 ; 5.527.471,14 ; 4.918.276,05 ; 1.291.258,37 
4900201;1;580,99859641;711,57189868;17183,40;5;1530037773021;153003777302105;5;1;49002;903,15;10837,80;3561,50;Pré-escola;Educação infantil;1;0;;; -   ; -   ; -   ;81;9;5; 642.656,16 ; 7.711.873,92 ; 2.534.263,32 ; -   
4900901;1;580,99859641;711,57189868;13209,28;5;1530037773031;153003777303103;3;1;49009;682,38;8188,56;3561,50;Ensino Superior;Educação Superior;1;1;5;5; 7.123,00 ; 1.958,83 ; 979,41 ;94;10;5; 485.562,43 ; 5.826.749,19 ; 2.534.263,32 ; 696.922,41 
4901003;1;580,99859641;711,57189868;13209,28;5;1530037773031;153003777303101;1;1;49010;451,58;5418,96;3561,50;Especialização;Educação Superior;1;1;5;5; 7.123,00 ; 1.958,83 ; 979,41 ;94;10;5; 321.331,64 ; 3.855.979,66 ; 2.534.263,32 ; 696.922,41 
4900901;3;580,99859641;711,57189868;7646,39;5;1530037773071;153003777307102;2;1;49009;387,84;4654,08;3561,50;Ensino Superior;Educação Superior;1;1;2;2; 3.561,50 ; 267,11 ; 267,11 ;67;7;4; 275.976,05 ; 3.311.712,54 ; 2.534.263,32 ; 190.069,75 
4900201;1;593,34543218;726,69355548;18319,28;5;1530038153011;153003815301103;3;1;49002;302,99;3635,88;3561,50;Pré-escola;Educação infantil;1;0;;; -   ; -   ; -   ;93;10;5; 220.180,88 ; 2.642.170,56 ; 2.588.119,10 ; -   
4900501;1;593,34543218;726,69355548;15788,49;5;1530038153021;153003815302104;4;1;49005;813,96;9767,52;3561,50;Ensino Médio regular;Ensino Médio;1;1;5;5; 7.123,00 ; 1.958,83 ; 979,41 ;93;10;5; 591.499,49 ; 7.097.993,84 ; 2.588.119,10 ; 711.732,75 
4900901;1;593,34543218;726,69355548;15788,49;5;1530038153021;153003815302103;3;1;49009;809,19;9710,22;3561,50;Ensino Superior;Educação Superior;1;1;5;5; 7.123,00 ; 1.958,83 ; 979,41 ;93;10;5; 588.029,52 ; 7.056.354,30 ; 2.588.119,10 ; 711.732,75 
4900201;1;593,34543218;726,69355548;9355,40;5;1530038153051;153003815305101;1;1;49002;656,48;7877,76;3561,50;Pré-escola;Educação infantil;1;1;5;5; 3.561,50 ; 979,41 ; 979,41 ;78;8;4; 477.059,79 ; 5.724.717,42 ; 2.588.119,10 ; 711.732,75 
4901001;1;593,34543218;726,69355548;3625,51;5;1530038153071;153003815307101;1;1;49010;150,65;1807,85;1807,85;Especialização;Educação Superior;1;0;;; -   ; -   ; -   ;78;8;4; 109.479,41 ; 1.313.752,94 ; 1.313.752,94 ; -   
